80.97668619,208.7380887,223.1100006,10,1,0.0728
80.74780379,208.4941724,224.3099976,10,1,0.0723
80.49984785,208.2724306,225.7100067,10,1,0.07163
80.27096545,208.0396015,227,10,1,0.0709
80.03254628,207.8178596,228.3500061,10,1,0.07029
79.78459035,207.6072049,229.7100067,10,1,0.06993
79.53663441,207.3965503,231.1699982,10,1,0.06992
79.28867848,207.1858956,232.6600037,10,1,0.07024
79.01211224,206.964154,234.1600037,10,1,0.07073
78.79276661,206.7756735,235.6399994,10,1,0.07119
78.53527391,206.5982805,237.0599976,10,1,0.07137
78.24917091,206.3987133,238.4100037,10,1,0.07107
78.00121497,206.2545817,239.6399994,10,1,0.0702
77.7341855,206.0882759,240.8000031,10,1,0.06876
77.45761927,205.9330573,241.8699951,10,1,0.06689
77.18105304,205.788926,242.9499969,10,1,0.06475
76.9044868,205.6447946,244,10,1,0.06251
76.63745733,205.5117503,245.0299988,10,1,0.06029
76.3322808,205.3565319,246.1000061,10,1,0.05814
76.09386163,205.2345746,246.9199982,10,1,0.05607
75.81729539,205.1126176,247.7599945,10,1,0.05402
75.51211886,204.9906607,248.6999969,10,1,0.05197
75.25462616,204.9019651,249.4499969,10,1,0.04989
74.96852316,204.7910953,250.1799927,10,1,0.04781
74.65380985,204.6691385,251.1100006,10,1,0.04574
74.40585392,204.5804427,251.8300018,10,1,0.04374
74.10067739,204.4806602,252.6000061,10,1,0.0418
73.84318469,204.3919645,253.2899933,10,1,0.03993
73.53800815,204.292182,253.9700012,10,1,0.03811
73.25190515,204.2145737,254.6000061,10,1,0.03629
72.96580215,204.1258782,255.0899963,10,1,0.03446
72.67969915,204.0593571,255.6699982,10,1,0.03262
72.40313291,203.9817487,256.1600037,10,1,0.03082
72.12656668,203.9041403,256.7900085,10,1,0.0291
71.84046367,203.8376191,257.269989,10,1,0.02754
71.55436067,203.7710979,257.769989,10,1,0.02619
71.26825767,203.7045768,258.1400146,10,1,0.02507
70.98215467,203.6380556,258.5799866,10,1,0.02416
